Date,AMC,AMZN,BTC-USD,GME,QQQ,VWUSX,^GSPC
2017-07-12,16.94,1006.51,2398.84,17.63,136.68,33.94,2443.25
2017-07-13,17.54,1000.63,2357.9,17.77,136.98,34.05,2447.83
2017-07-14,17.34,1001.81,2233.34,17.65,138.06,34.23,2459.27
2017-07-15,,,1998.86,,,,
2017-07-16,,,1929.82,,,,
2017-07-17,15.6,1010.04,2228.41,17.87,138.13,,2459.14
2017-07-18,15.92,1024.45,2318.88,17.71,139.05,34.41,2460.61
2017-07-19,15.72,1026.87,2273.43,17.93,139.87,34.6,2473.83
2017-07-20,16.31,1028.7,2817.6,17.72,140.05,34.59,2473.45
2017-07-21,16.11,1025.67,2667.76,17.45,139.99,34.63,2472.54
2017-07-22,,,2810.12,,,,
2017-07-23,,,2730.4,,,,
2017-07-24,16.23,1038.95,2754.86,17.47,140.63,34.71,2469.91
2017-07-25,16.51,1039.87,2576.48,17.86,140.27,34.7,2477.13
2017-07-26,16.67,1052.8,2529.45,17.67,140.73,34.87,2477.83
2017-07-27,16.39,1046.0,2671.78,18.23,139.85,34.65,2475.42
2017-07-28,16.23,1020.04,2809.01,18.06,139.73,34.67,2472.1
2017-07-29,,,2726.45,,,,
2017-07-30,,,2757.18,,,,
2017-07-31,16.15,987.78,2875.34,18.22,139.14,34.56,2470.3
2017-08-01,16.47,996.19,2718.26,17.94,139.46,,2476.35
2017-08-02,12.04,995.89,2710.67,17.96,139.84,34.66,2477.57
2017-08-03,11.96,986.92,2804.73,18.19,139.29,34.61,2472.16
2017-08-04,12.87,987.58,2895.89,18.42,139.54,,2476.83
2017-08-05,,,3252.91,,,,
2017-08-06,,,3213.94,,,,
2017-08-07,12.75,992.27,3378.94,18.62,140.43,34.84,2480.91
2017-08-08,12.79,989.84,3419.94,18.43,140.19,,2474.92
2017-08-09,12.27,982.01,3342.47,18.54,140.0,,2474.02
2017-08-10,11.44,956.92,3381.28,18.03,137.0,33.95,2438.21
2017-08-11,11.12,967.99,3650.62,18.28,138.04,34.12,2441.32
2017-08-12,,,3884.71,,,,
2017-08-13,,,4073.26,,,,
2017-08-14,10.77,983.3,4325.13,18.35,139.82,34.54,2465.84
2017-08-15,10.49,982.74,4181.93,17.58,139.91,34.51,2464.61
2017-08-16,10.53,978.18,4376.63,17.96,140.16,,2468.11
2017-08-17,10.41,960.57,4331.69,17.72,137.29,34.1,2430.01
2017-08-18,10.29,958.47,4160.62,17.82,137.19,34.09,2425.55
2017-08-19,,,4193.7,,,,
2017-08-20,,,4087.66,,,,
2017-08-21,10.33,953.29,4001.74,17.62,137.02,34.13,2428.37
2017-08-22,10.17,966.9,4100.52,18.17,139.11,,2452.51
2017-08-23,9.94,958.0,4151.52,18.04,138.61,34.46,2444.04
2017-08-24,10.14,952.45,4334.68,18.29,138.2,34.48,2438.97
2017-08-25,10.21,945.26,4371.6,16.29,137.91,34.5,2443.05
2017-08-26,,,4352.4,,,,
2017-08-27,,,4382.88,,,,
2017-08-28,10.33,946.02,4382.66,16.08,138.34,34.57,2444.24
2017-08-29,10.17,954.06,4579.02,15.75,138.88,,2446.3
2017-08-30,10.65,967.59,4565.3,15.78,140.52,34.95,2457.59
2017-08-31,10.61,980.6,4703.39,15.54,142.02,35.22,2471.65
2017-09-01,11.2,978.25,4892.01,15.68,141.83,,2476.55
2017-09-02,,,4578.77,,,,
2017-09-03,,,4582.96,,,,
2017-09-04,,,4236.31,,,,
2017-09-05,11.48,965.27,4376.53,15.91,140.55,35.03,2457.85
2017-09-06,11.4,967.8,4597.12,16.24,140.98,35.09,2465.54
2017-09-07,10.93,979.47,4599.88,16.15,141.31,35.33,2465.1
2017-09-08,10.73,965.9,4228.75,16.41,140.09,35.23,2461.43
2017-09-09,,,4226.06,,,,
2017-09-10,,,4122.94,,,,
2017-09-11,11.33,977.96,4161.27,16.45,141.7,35.6,2488.11
2017-09-12,11.41,982.58,4130.81,16.73,142.04,35.73,2496.48
2017-09-13,12.21,999.6,3882.59,17.15,142.24,35.61,2498.37
2017-09-14,12.9,992.21,3154.95,17.2,141.4,35.5,2495.62
2017-09-15,13.62,986.79,3637.52,17.38,141.89,35.57,2500.23
2017-09-16,,,3625.04,,,,
2017-09-17,,,3582.88,,,,
2017-09-18,13.38,974.19,4065.2,17.28,141.7,35.64,2503.87
2017-09-19,12.57,969.86,3924.97,17.3,141.94,35.68,2506.65
2017-09-20,12.33,973.21,3905.95,17.22,141.51,,2508.24
2017-09-21,12.69,964.65,3631.04,17.04,140.64,35.59,2500.6
2017-09-22,12.77,955.1,3630.7,17.14,140.5,35.65,2502.22
2017-09-23,,,3792.4,,,,
2017-09-24,,,3682.84,,,,
2017-09-25,12.17,939.79,3926.07,17.51,139.02,35.24,2496.66
2017-09-26,12.37,938.6,3892.35,17.69,139.38,,2496.84
2017-09-27,12.45,950.87,4200.67,17.86,140.64,35.51,2507.04
2017-09-28,12.05,956.4,4174.73,17.81,140.59,,2510.06
2017-09-29,11.81,961.35,4163.07,17.7,141.6,35.75,2519.36
2017-09-30,,,4338.71,,,,
2017-10-01,,,4403.74,,,,
2017-10-02,11.81,959.19,4409.32,17.54,141.73,35.81,2529.12
2017-10-03,12.77,957.1,4317.48,17.31,142.03,35.87,2534.58
2017-10-04,12.69,965.45,4229.36,17.35,142.17,35.94,2537.74
2017-10-05,12.9,980.85,4328.41,17.58,143.56,36.23,2552.07
2017-10-06,12.21,989.58,4370.81,17.15,143.75,36.27,2549.33
2017-10-07,,,4426.89,,,,
2017-10-08,,,4610.48,,,,
2017-10-09,11.25,990.99,4772.02,17.26,143.59,,2544.73
2017-10-10,11.13,987.2,4781.99,17.33,143.7,36.21,2550.64
2017-10-11,11.05,995.0,4826.48,16.78,144.12,36.37,2555.24
2017-10-12,11.13,1000.93,5446.91,16.71,143.86,36.4,2550.93
2017-10-13,11.05,1002.94,5647.21,16.89,144.42,36.47,2553.17
2017-10-14,,,5831.79,,,,
2017-10-15,,,5678.19,,,,
2017-10-16,11.05,1006.34,5725.59,16.63,144.91,36.42,2557.64
2017-10-17,11.05,1009.13,5605.51,16.84,145.1,36.44,2559.36
2017-10-18,10.93,997.0,5590.69,17.18,144.92,36.45,2561.26
2017-10-19,11.45,986.61,5708.52,17.18,144.39,,2562.1
2017-10-20,11.25,982.91,6011.45,17.25,144.78,36.56,2575.21
2017-10-21,,,6031.6,,,,
2017-10-22,,,6008.42,,,,
2017-10-23,11.37,966.3,5930.32,17.37,143.83,36.33,2564.98
2017-10-24,11.49,975.9,5526.64,17.1,144.08,36.35,2569.13
2017-10-25,11.29,972.91,5750.8,16.8,143.53,36.2,2557.15
2017-10-26,11.81,972.43,5904.83,16.71,143.07,36.18,2560.4
2017-10-27,11.85,1100.95,5780.9,16.57,147.24,36.67,2581.07
2017-10-28,,,5753.09,,,,
2017-10-29,,,6153.85,,,,
2017-10-30,11.17,1110.85,6130.53,16.08,147.57,36.7,2572.83
2017-10-31,11.17,1105.28,6468.4,16.01,148.13,36.84,2575.26
2017-11-01,10.81,1103.68,6767.31,15.93,148.08,36.89,2579.36
2017-11-02,10.32,1094.22,7078.5,15.86,147.79,36.93,2579.85
2017-11-03,9.56,1111.6,7207.76,15.51,149.22,37.1,2587.84
2017-11-04,,,7379.95,,,,
2017-11-05,,,7407.41,,,,
2017-11-06,9.8,1120.66,7022.76,15.27,149.72,37.19,2591.13
2017-11-07,9.88,1123.17,7144.38,14.66,149.81,37.05,2590.64
2017-11-08,9.48,1132.88,7459.69,14.74,150.41,37.16,2594.38
2017-11-09,9.16,1129.13,7143.58,15.04,149.62,36.94,2584.62
2017-11-10,8.84,1125.35,6618.14,14.08,149.61,36.99,2582.3
2017-11-11,,,6357.6,,,,
2017-11-12,,,5950.07,,,,
2017-11-13,9.36,1129.17,6559.49,13.88,149.8,37.03,2584.84
2017-11-14,9.8,1136.84,6635.75,13.87,149.25,37.01,2578.87
2017-11-15,10.08,1126.69,7315.54,13.71,148.55,36.82,2564.62
2017-11-16,10.0,1137.29,7871.69,13.86,150.45,37.21,2585.64
2017-11-17,10.4,1129.88,7708.99,13.97,149.88,37.13,2578.85
2017-11-18,,,7790.15,,,,
2017-11-19,,,8036.49,,,,
2017-11-20,10.24,1126.31,8200.64,14.08,149.76,,2582.14
2017-11-21,10.2,1139.49,8071.26,14.33,151.39,37.58,2599.03
2017-11-22,10.61,1156.16,8253.55,14.88,151.57,37.54,2597.08
2017-11-23,,,8038.77,,,,
2017-11-24,11.13,1186.0,8253.69,14.92,152.13,37.71,2602.42
2017-11-25,,,8790.92,,,,
2017-11-26,,,9330.55,,,,
2017-11-27,11.97,1195.83,9818.35,15.57,152.06,37.74,2601.42
2017-11-28,12.98,1193.6,10058.8,16.29,152.45,37.95,2627.04
2017-11-29,12.37,1161.27,9888.61,16.72,149.79,37.38,2626.07
2017-11-30,11.45,1176.75,10233.6,16.38,151.05,,2647.58
2017-12-01,11.41,1162.35,10975.6,16.4,150.4,,2642.22
2017-12-02,,,11074.6,,,,
2017-12-03,,,11323.2,,,,
2017-12-04,11.65,1133.95,11657.2,16.95,148.67,,2639.44
2017-12-05,11.78,1141.57,11916.7,16.84,148.77,37.08,2629.57
2017-12-06,11.61,1152.35,14291.5,16.61,149.44,37.28,2629.27
2017-12-07,11.69,1159.79,17899.7,16.28,149.95,37.55,2636.98
2017-12-08,11.94,1162.0,16569.4,16.78,150.61,37.76,2651.5
2017-12-09,,,15178.2,,,,
2017-12-10,,,15455.4,,,,
2017-12-11,12.43,1168.92,16936.8,16.66,151.78,37.9,2659.99
2017-12-12,12.43,1165.08,17415.4,16.7,151.57,37.87,2664.11
2017-12-13,12.35,1164.13,16408.2,16.31,151.86,37.89,2662.85
2017-12-14,12.88,1174.26,16564.0,16.06,151.76,37.82,2652.01
2017-12-15,12.3,1179.14,17706.9,16.02,153.48,38.22,2675.81
2017-12-16,,,19497.4,,,,
2017-12-17,,,19140.8,,,,
2017-12-18,12.43,1190.58,19114.2,16.3,154.77,36.69,2690.16
2017-12-19,12.43,1187.38,17776.7,16.07,153.85,36.48,2681.47
2017-12-20,12.1,1177.62,16624.6,15.95,153.68,36.42,2679.25
2017-12-21,12.55,1174.76,15802.9,16.12,153.7,36.4,2684.57
2017-12-22,12.14,1168.36,13831.8,15.98,153.53,36.37,2683.34
2017-12-23,,,14699.2,,,,
2017-12-24,,,13925.8,,,,
2017-12-25,,,14026.6,,,,
2017-12-26,11.73,1176.76,16099.8,16.17,152.7,36.32,2680.5
2017-12-27,11.49,1182.26,15838.5,15.95,152.72,,2682.62
2017-12-28,12.1,1186.1,14606.5,15.88,152.9,,2687.54
2017-12-29,12.3,1169.47,14656.2,15.68,151.96,36.25,2673.61
2017-12-30,,,12952.2,,,,
2017-12-31,,,14156.4,,,,
2018-01-01,,,13657.2,,,,
2018-01-02,12.55,1189.01,14982.1,15.95,154.62,36.64,2695.81
2018-01-03,12.22,1204.2,15201.0,15.9,156.12,37.04,2713.06
2018-01-04,11.78,1209.59,15599.2,16.01,156.4,37.16,2723.99
2018-01-05,11.49,1229.14,17429.5,16.32,157.97,37.54,2743.15
2018-01-06,,,17527.0,,,,
2018-01-07,,,16477.6,,,,
2018-01-08,11.25,1246.87,15170.1,16.8,158.58,37.67,2747.71
2018-01-09,11.33,1252.7,14595.4,17.08,158.59,37.73,2751.29
2018-01-10,11.37,1254.33,14973.3,17.19,158.22,37.61,2748.23
2018-01-11,11.49,1276.68,13405.8,17.44,159.3,37.84,2767.56
2018-01-12,11.78,1305.2,13980.6,15.52,160.47,38.09,2786.24
2018-01-13,,,14360.2,,,,
2018-01-14,,,13772.0,,,,
2018-01-15,,,13819.8,,,,
2018-01-16,11.12,1304.86,11490.5,14.99,160.02,37.92,2776.42
2018-01-17,11.2,1295.0,11188.6,15.29,161.74,38.29,2802.56
2018-01-18,10.92,1293.32,11474.9,15.6,161.77,38.37,2798.03
2018-01-19,10.76,1294.58,11607.4,15.84,162.28,38.63,2810.3
2018-01-20,,,12899.2,,,,
2018-01-21,,,11600.1,,,,
2018-01-22,10.8,1327.31,10931.4,15.33,164.02,38.98,2832.97
2018-01-23,10.92,1362.54,10868.4,15.2,165.37,39.19,2839.13
2018-01-24,10.76,1357.51,11359.4,14.84,164.3,39.1,2837.54
2018-01-25,10.72,1377.95,11259.4,14.71,164.24,39.21,2839.25
2018-01-26,10.47,1402.05,11171.4,14.91,166.76,39.7,2872.87
2018-01-27,,,11440.7,,,,
2018-01-28,,,11786.3,,,,
2018-01-29,10.47,1417.68,11296.4,14.98,165.95,39.4,2853.53
2018-01-30,10.27,1437.82,10106.3,14.91,164.58,39.08,2822.43
2018-01-31,10.43,1450.89,10221.1,14.69,165.26,39.29,2823.81
2018-02-01,11.0,1390.0,9170.54,14.56,163.86,39.3,2821.98
2018-02-02,11.37,1429.95,8830.75,14.18,160.59,38.53,2762.13
2018-02-03,,,9174.91,,,,
2018-02-04,,,8277.01,,,,
2018-02-05,10.88,1390.0,6955.27,13.67,154.26,37.19,2648.94
2018-02-06,11.2,1442.84,7754.0,14.1,158.35,37.93,2695.14
2018-02-07,11.57,1416.78,7621.3,14.39,156.3,,2681.66
2018-02-08,11.2,1350.5,8265.59,13.83,149.7,36.14,2581.0
2018-02-09,10.96,1339.6,8736.98,14.13,152.29,36.77,2619.55
2018-02-10,,,8621.9,,,,
2018-02-11,,,8129.97,,,,
2018-02-12,11.33,1386.23,8926.57,13.8,154.99,37.26,2656.0
2018-02-13,11.29,1414.51,8598.31,13.61,155.79,37.39,2662.94
2018-02-14,11.61,1451.05,9494.63,14.17,158.71,38.03,2698.63
2018-02-15,11.94,1461.76,10166.4,14.34,161.65,38.55,2731.2
2018-02-16,11.73,1448.69,10233.9,14.33,160.93,38.46,2732.22
2018-02-17,,,11112.7,,,,
2018-02-18,,,10551.8,,,,
2018-02-19,,,11225.3,,,,
2018-02-20,11.82,1468.35,11403.7,13.86,161.25,38.41,2716.26
2018-02-21,11.73,1482.92,10690.4,13.71,160.8,38.28,2701.33
2018-02-22,11.65,1485.34,10005.0,13.65,160.78,38.27,2703.96
2018-02-23,12.1,1500.0,10301.1,13.95,164.06,38.93,2747.3
2018-02-24,,,9813.07,,,,
2018-02-25,,,9664.73,,,,
2018-02-26,12.59,1521.95,10366.7,14.05,166.24,,2779.6
2018-02-27,12.83,1511.98,10725.6,13.6,164.18,38.84,2744.28
2018-02-28,12.22,1512.45,10397.9,13.71,163.13,38.56,2713.83
2018-03-01,12.02,1493.45,10951.0,13.95,160.46,37.97,2677.67
2018-03-02,12.83,1500.25,11086.4,14.26,161.94,38.26,2691.25
2018-03-03,,,11489.7,,,,
2018-03-04,,,11512.6,,,,
2018-03-05,12.83,1523.61,11573.3,14.36,163.73,38.71,2720.94
2018-03-06,13.0,1537.64,10779.9,14.37,164.42,38.9,2728.12
2018-03-07,12.79,1545.0,9965.57,14.27,164.81,39.12,2726.8
2018-03-08,12.67,1551.86,9395.01,14.0,165.71,39.28,2738.97
2018-03-09,12.96,1578.89,9337.55,14.19,168.93,39.99,2786.57
2018-03-10,,,8866.0,,,,
2018-03-11,,,9578.63,,,,
2018-03-12,12.92,1598.39,9205.12,13.92,169.83,40.02,2783.02
2018-03-13,12.18,1588.18,9194.85,13.97,167.52,,2765.31
2018-03-14,12.42,1591.0,8269.81,13.84,167.49,39.73,2749.48
2018-03-15,12.18,1582.32,8300.86,13.7,167.34,39.74,2747.33
2018-03-16,11.72,1571.68,8338.35,13.8,166.84,39.79,2752.01
2018-03-17,,,7916.88,,,,
2018-03-18,,,8223.68,,,,
2018-03-19,11.68,1544.93,8630.65,13.25,163.28,39.13,2712.92
2018-03-20,11.6,1586.51,8913.47,12.95,163.82,39.37,2716.94
2018-03-21,11.68,1581.86,8929.28,12.55,163.11,39.18,2711.93
2018-03-22,11.39,1544.92,8728.47,12.38,159.08,38.19,2643.69
2018-03-23,11.47,1495.56,8879.62,12.08,154.89,37.38,2588.26
2018-03-24,,,8668.12,,,,
2018-03-25,,,8495.78,,,,
2018-03-26,11.52,1555.86,8209.4,12.57,160.65,38.57,2658.55
2018-03-27,11.23,1497.05,7833.04,12.42,155.45,37.52,2612.62
2018-03-28,11.14,1431.42,7954.48,12.66,153.66,37.24,2605.0
2018-03-29,11.6,1447.34,7165.7,11.29,156.47,37.82,2640.87
2018-03-30,,,6890.52,,,,
2018-03-31,,,6973.53,,,,
2018-04-01,,,6844.23,,,,
2018-04-02,11.68,1371.99,7083.8,11.47,151.96,36.95,2581.88
2018-04-03,12.59,1392.05,7456.11,11.64,153.67,37.28,2614.45
2018-04-04,12.71,1410.57,6853.84,11.94,156.09,37.71,2644.69
2018-04-05,13.5,1451.75,6811.47,12.14,156.98,,2662.84
2018-04-06,13.58,1405.23,6636.32,12.02,153.05,37.06,2604.47
2018-04-07,,,6911.09,,,,
2018-04-08,,,7023.52,,,,
2018-04-09,13.58,1406.08,6770.73,12.06,154.13,37.21,2613.16
2018-04-10,13.87,1436.22,6834.76,12.24,157.53,37.88,2656.87
2018-04-11,13.79,1427.05,6968.32,12.39,156.62,37.66,2642.19
2018-04-12,13.62,1448.5,7889.25,12.2,158.51,38.01,2663.99
2018-04-13,13.99,1430.79,7895.96,12.18,157.69,37.79,2656.3
2018-04-14,,,7986.24,,,,
2018-04-15,,,8329.11,,,,
2018-04-16,14.16,1441.5,8058.67,12.36,158.89,38.08,2677.84
2018-04-17,14.36,1503.83,7902.09,12.48,162.31,38.8,2706.39
2018-04-18,14.49,1527.84,8163.42,12.23,162.64,38.89,2708.64
2018-04-19,14.24,1556.91,8294.31,12.1,161.14,38.7,2693.13
2018-04-20,14.03,1527.49,8845.83,11.53,158.59,,2670.14
2018-04-21,,,8895.58,,,,
2018-04-22,,,8802.46,,,,
2018-04-23,14.16,1517.86,8930.88,11.81,158.19,38.35,2670.29
2018-04-24,14.2,1460.09,9697.5,12.0,154.84,37.63,2634.56
2018-04-25,14.24,1460.17,8845.74,12.05,155.03,37.48,2639.4
2018-04-26,14.2,1517.96,9281.51,12.23,158.29,38.17,2666.94
2018-04-27,14.2,1572.62,8987.05,12.4,158.39,38.12,2669.91
2018-04-28,,,9348.48,,,,
2018-04-29,,,9419.08,,,,
2018-04-30,14.4,1566.13,9240.55,12.22,157.27,,2648.05
2018-05-01,13.54,1582.26,9119.01,12.4,159.06,,2654.8
2018-05-02,13.62,1569.68,9235.92,12.04,158.13,37.98,2635.67
2018-05-03,13.66,1572.08,9743.86,11.48,158.11,38.06,2629.73
2018-05-04,13.46,1580.95,9700.76,11.64,161.11,,2663.42
2018-05-05,,,9858.15,,,,
2018-05-06,,,9654.8,,,,
2018-05-07,14.2,1600.14,9373.01,11.54,162.44,38.82,2672.63
2018-05-08,13.87,1592.39,9234.82,11.45,162.28,,2671.92
2018-05-09,13.25,1608.0,9325.18,11.57,164.05,39.36,2697.79
2018-05-10,13.58,1609.08,9043.94,11.66,165.75,39.67,2723.07
2018-05-11,13.46,1602.91,8441.49,11.38,165.59,,2727.72
2018-05-12,,,8504.89,,,,
2018-05-13,,,8723.94,,,,
2018-05-14,13.54,1601.54,8716.79,11.87,165.87,39.61,2730.13
2018-05-15,13.66,1576.12,8510.38,12.09,164.04,,2711.45
2018-05-16,13.7,1587.28,8368.83,12.13,165.12,39.43,2722.46
2018-05-17,13.7,1581.76,8094.32,12.19,164.49,39.38,2720.13
2018-05-18,13.29,1574.37,8250.97,11.15,163.64,39.39,2712.97
2018-05-19,,,8247.18,,,,
2018-05-20,,,8513.25,,,,
2018-05-21,13.25,1585.46,8418.99,11.44,164.55,39.64,2733.01
2018-05-22,12.88,1581.4,8041.78,11.34,164.34,,2724.44
2018-05-23,12.55,1601.86,7557.82,11.38,165.73,39.68,2733.29
2018-05-24,12.59,1603.07,7587.34,11.4,165.68,,2727.76
2018-05-25,12.42,1610.15,7480.14,11.34,165.84,39.62,2721.33
2018-05-26,,,7355.88,,,,
2018-05-27,,,7368.22,,,,
2018-05-28,,,7135.99,,,,
2018-05-29,11.93,1612.87,7472.59,11.68,165.11,39.32,2689.86
2018-05-30,12.26,1624.89,7406.52,12.01,166.29,39.78,2724.01
2018-05-31,12.22,1629.62,7494.17,11.81,166.19,39.63,2705.27
2018-06-01,12.22,1641.54,7541.45,12.28,168.8,40.25,2734.62
2018-06-02,,,7643.45,,,,
2018-06-03,,,7720.25,,,,
2018-06-04,12.01,1665.27,7514.47,12.74,170.32,40.62,2746.87
2018-06-05,12.18,1696.35,7633.76,13.07,170.85,40.8,2748.8
2018-06-06,12.13,1695.75,7653.98,12.91,171.84,41.16,2772.35
2018-06-07,12.09,1689.3,7678.24,12.97,170.45,40.81,2770.37
2018-06-08,12.09,1683.99,7624.92,13.0,170.46,41.0,2779.03
2018-06-09,,,7531.98,,,,
2018-06-10,,,6786.02,,,,
2018-06-11,12.51,1689.12,6906.92,13.13,170.92,41.06,2782.0
2018-06-12,13.1,1698.75,6582.36,12.91,171.82,41.33,2786.85
2018-06-13,12.93,1704.86,6349.9,12.25,171.81,41.24,2775.63
2018-06-14,13.18,1723.86,6675.35,11.81,173.54,41.49,2782.49
2018-06-15,13.06,1715.97,6456.58,12.83,172.94,41.46,2779.66
2018-06-16,,,6550.16,,,,
2018-06-17,,,6499.27,,,,
2018-06-18,13.39,1723.79,6734.82,13.97,172.84,41.55,2773.75
2018-06-19,13.6,1734.78,6769.94,14.47,172.35,,2762.59
2018-06-20,13.89,1750.08,6776.55,14.44,173.57,41.53,2767.32
2018-06-21,14.4,1730.22,6729.74,14.27,172.07,41.2,2749.76
2018-06-22,13.89,1715.67,6083.69,14.26,171.68,41.07,2754.88
2018-06-23,,,6162.48,,,,
2018-06-24,,,6173.23,,,,
2018-06-25,13.81,1663.15,6249.18,13.89,167.82,40.14,2717.07
2018-06-26,13.27,1691.09,6093.67,13.76,168.5,40.31,2723.06
2018-06-27,13.06,1660.51,6157.13,13.42,166.21,39.71,2699.63
2018-06-28,13.52,1701.45,5903.44,13.68,167.64,40.11,2716.31
2018-06-29,13.31,1699.8,6218.3,13.39,168.09,40.12,2718.37
2018-06-30,,,6404.0,,,,
2018-07-01,,,6385.82,,,,
2018-07-02,13.18,1713.78,6614.18,13.01,169.22,40.38,2726.71
2018-07-03,13.27,1693.96,6529.59,12.91,167.26,40.08,2713.22
2018-07-04,,,6597.55,,,,
2018-07-05,14.06,1699.73,6639.14,13.45,169.33,40.47,2736.61
2018-07-06,14.48,1710.63,6673.5,13.92,171.97,41.03,2759.82
2018-07-07,,,6856.93,,,,
2018-07-08,,,6773.88,,,,
2018-07-09,14.35,1739.02,6741.75,14.22,173.51,41.36,2784.17
2018-07-10,14.52,1743.07,6329.95,13.66,173.64,41.37,2793.84
2018-07-11,14.56,1755.0,6394.71,13.51,172.76,41.31,2774.02
2018-07-12,14.23,1796.62,6228.81,13.87,175.74,41.94,2798.29
2018-07-13,14.27,1813.03,6238.05,14.04,175.88,41.95,2801.31
2018-07-14,,,6276.12,,,,
2018-07-15,,,6359.64,,,,
2018-07-16,13.98,1822.49,6741.75,13.99,175.46,41.79,2798.43
2018-07-17,14.1,1843.93,7321.04,13.4,176.53,42.12,2809.55
2018-07-18,13.68,1842.92,7370.78,13.4,176.2,42.21,2815.62
2018-07-19,13.77,1812.97,7466.86,13.71,175.32,41.91,2804.49
2018-07-20,13.35,1813.7,7354.13,13.86,175.28,,2801.83
2018-07-21,,,7419.29,,,,
2018-07-22,,,7418.49,,,,
2018-07-23,13.01,1802.0,7711.11,13.68,175.84,42.09,2806.98
2018-07-24,12.97,1829.24,8424.27,13.58,176.56,42.18,2820.4
2018-07-25,12.76,1863.61,8181.39,13.34,179.03,42.8,2846.07
2018-07-26,13.14,1808.0,7951.58,13.61,176.32,42.24,2837.44
2018-07-27,13.14,1817.27,8165.01,13.63,173.94,41.57,2818.82
2018-07-28,,,8192.15,,,,
2018-07-29,,,8218.46,,,,
2018-07-30,12.85,1779.22,8180.48,13.51,171.48,40.77,2802.6
2018-07-31,13.64,1777.44,7780.44,13.24,172.79,,2816.29
2018-08-01,13.43,1797.17,7624.91,13.54,173.45,41.13,2813.36
2018-08-02,13.85,1834.33,7567.15,13.44,175.81,41.52,2827.22
2018-08-03,14.35,1823.29,7434.39,13.65,176.34,,2840.35
2018-08-04,,,7032.85,,,,
2018-08-05,,,7068.48,,,,
2018-08-06,14.48,1847.75,6951.8,13.66,177.38,41.72,2850.4
2018-08-07,14.4,1862.48,6753.12,13.9,178.03,41.86,2858.45
2018-08-08,14.65,1886.52,6305.8,14.02,178.24,41.87,2857.7
2018-08-09,14.14,1898.52,6568.23,13.98,178.14,41.93,2853.58
2018-08-10,14.6,1886.3,6184.71,14.08,176.78,41.73,2833.28
2018-08-11,,,6295.73,,,,
2018-08-12,,,6322.69,,,,
2018-08-13,14.6,1896.2,6297.57,13.98,176.58,41.58,2821.93
2018-08-14,14.65,1919.65,6199.71,14.25,177.69,41.85,2839.96
2018-08-15,14.81,1882.62,6308.52,14.17,175.51,41.34,2818.37
2018-08-16,15.15,1886.52,6334.73,13.99,176.09,,2840.69
2018-08-17,15.36,1882.22,6580.63,14.09,176.13,41.5,2850.13
2018-08-18,,,6423.76,,,,
2018-08-19,,,6506.07,,,,
2018-08-20,15.52,1876.71,6308.53,14.57,175.97,41.63,2857.05
2018-08-21,15.78,1883.42,6488.76,15.15,176.62,41.7,2862.96
2018-08-22,15.9,1904.9,6376.71,15.61,177.3,41.88,2861.82
2018-08-23,16.07,1902.9,6534.88,15.4,177.05,,2856.98
2018-08-24,16.03,1905.39,6719.96,15.21,178.69,42.39,2874.69
2018-08-25,,,6763.19,,,,
2018-08-26,,,6707.26,,,,
2018-08-27,15.65,1927.68,6884.64,13.52,180.52,42.69,2896.74
2018-08-28,16.03,1932.82,7096.28,12.89,180.78,42.75,2897.52
2018-08-29,15.86,1998.1,7047.16,12.98,182.87,43.16,2914.04
2018-08-30,15.73,2002.38,6978.23,12.48,182.54,42.95,2901.13
2018-08-31,15.94,2012.71,7037.58,12.2,182.78,42.99,2901.52
2018-09-01,,,7193.25,,,,
2018-09-02,,,7272.72,,,,
2018-09-03,,,7260.06,,,,
2018-09-04,16.11,2039.51,7361.66,12.91,182.0,42.97,2896.72
2018-09-05,16.15,1994.82,6792.83,14.94,179.64,,2888.6
2018-09-06,16.53,1958.31,6529.17,14.83,178.04,42.16,2878.05
2018-09-07,16.83,1952.07,6467.07,14.82,177.35,42.11,2871.68
2018-09-08,,,6225.98,,,,
2018-09-09,,,6300.86,,,,
2018-09-10,16.83,1939.01,6329.7,14.7,177.95,42.26,2877.13
2018-09-11,16.74,1987.15,6321.2,14.85,179.32,42.55,2887.89
2018-09-12,16.95,1990.0,6351.8,15.31,178.79,42.62,2888.92
2018-09-13,16.99,1989.87,6517.31,15.66,180.7,42.89,2904.18
2018-09-14,16.74,1970.19,6512.71,15.43,180.17,42.9,2904.98
2018-09-15,,,6543.2,,,,
2018-09-16,,,6517.18,,,,
2018-09-17,16.87,1908.03,6281.2,15.62,177.58,42.33,2888.8
2018-09-18,16.91,1941.05,6371.3,15.52,179.05,,2904.31
2018-09-19,17.46,1926.42,6398.54,15.61,178.91,42.54,2907.95
2018-09-20,17.54,1944.3,6519.67,15.51,180.89,,2930.75
2018-09-21,18.05,1915.01,6734.95,15.53,179.9,42.82,2929.67
2018-09-22,,,6721.98,,,,
2018-09-23,,,6710.63,,,,
2018-09-24,18.6,1934.36,6595.41,14.59,180.4,42.88,2919.37
2018-09-25,18.14,1974.55,6446.47,15.06,180.64,43.01,2915.56
2018-09-26,18.37,1974.85,6495.0,14.66,180.77,,2905.97
2018-09-27,18.64,2012.98,6676.75,14.62,182.3,,2914.0
2018-09-28,18.69,2003.0,6644.13,14.36,182.26,43.08,2913.98
